seq,gubun,confCase,confCaseRate,death,deathRate,criticalRate,createDt,updateDt
16787,남성,8182212,47.04,11216.0,48.60,0.14,2022-05-04 09:15:54.554,null
16775,0-9,2111107,12.17,19.0,0.08,,2022-05-03 09:12:21.734,null
16774,10-19,2275381,13.12,8.0,0.03,,2022-05-03 09:12:21.734,null
16773,20-29,2492721,14.37,54.0,0.23,,2022-05-03 09:12:21.734,null
16772,30-39,2554777,14.73,100.0,0.43,,2022-05-03 09:12:21.734,null
16771,40-49,2685146,15.48,291.0,1.26,0.01,2022-05-03 09:12:21.734,null
16770,50-59,2134587,12.31,937.0,4.07,0.04,2022-05-03 09:12:21.733,null
16769,60-69,1758759,10.14,2730.0,11.87,0.16,2022-05-03 09:12:21.733,null
16768,70-79,829577,4.78,5304.0,23.05,0.64,2022-05-03 09:12:21.733,null
16767,80 이상,504698,2.91,13564.0,58.96,2.69,2022-05-03 09:12:21.733,null
16766,여성,9186776,52.96,11830.0,51.42,0.13,2022-05-03 09:12:21.733,null
16765,남성,8159977,47.04,11177.0,48.58,0.14,2022-05-03 09:12:21.732,null
16753,0-9,2106467,12.18,19.0,0.08,,2022-05-02 09:02:14.819,null
16752,10-19,2269312,13.12,8.0,0.03,,2022-05-02 09:02:14.819,null
16751,20-29,2485258,14.37,54.0,0.24,,2022-05-02 09:02:14.818,null
16750,30-39,2547250,14.73,100.0,0.44,,2022-05-02 09:02:14.818,null
16749,40-49,2677409,15.48,289.0,1.26,0.01,2022-05-02 09:02:14.818,null
16748,50-59,2127535,12.3,934.0,4.07,0.04,2022-05-02 09:02:14.818,null
16747,60-69,1753053,10.14,2725.0,11.87,0.16,2022-05-02 09:02:14.818,null
16746,70-79,826420,4.78,5296.0,23.07,0.64,2022-05-02 09:02:14.817,null
16745,80 이상,503029,2.91,13533.0,58.95,2.69,2022-05-02 09:02:14.817,null
16744,여성,9159567,52.96,11808.0,51.43,0.13,2022-05-02 09:02:14.817,null
16743,남성,8136166,47.04,11150.0,48.57,0.14,2022-05-02 09:02:14.817,null
16731,0-9,2103959,12,19.0,,,2022-05-01 09:16:02.781,null
16730,10-19,2267050,13,8.0,,,2022-05-01 09:16:02.781,null
16729,20-29,2482423,14,52.0,,,2022-05-01 09:16:02.781,null
16728,30-39,2544163,15,100.0,,,2022-05-01 09:16:02.781,null
16727,40-49,2674220,15,289.0,1,,2022-05-01 09:16:02.78,null
16726,50-59,2125083,12,931.0,4,,2022-05-01 09:16:02.78,null
16725,60-69,1751044,10,2712.0,12,,2022-05-01 09:16:02.78,null
16724,70-79,825353,5,5286.0,23,1,2022-05-01 09:16:02.78,null
16723,80 이상,502354,3,13478.0,59,3,2022-05-01 09:16:02.78,null
16722,여성,9149093,53,11764.0,51,,2022-05-01 09:16:02.779,null
16721,남성,8126556,47,11111.0,49,,2022-05-01 09:16:02.779,null
16709,0-9,2100431,12,19.0,,,2022-04-30 09:19:06.075,null
16708,10-19,2263296,13,8.0,,,2022-04-30 09:19:06.074,null
16707,20-29,2477181,14,52.0,,,2022-04-30 09:19:06.074,null
16706,30-39,2539011,15,99.0,,,2022-04-30 09:19:06.074,null
16705,40-49,2668715,15,286.0,1,,2022-04-30 09:19:06.074,null
16704,50-59,2119819,12,927.0,4,,2022-04-30 09:19:06.074,null
16703,60-69,1746018,10,2703.0,12,,2022-04-30 09:19:06.073,null
16702,70-79,822548,5,5274.0,23,1,2022-04-30 09:19:06.073,null
16701,80 이상,500859,3,13426.0,59,3,2022-04-30 09:19:06.073,null
16700,여성,9128618,53,11728.0,51,,2022-04-30 09:19:06.073,null
16699,남성,8109260,47,11066.0,49,,2022-04-30 09:19:06.072,null
16687,0-9,2096696,12.19,18.0,0.08,,2022-04-29 09:07:19.133,null
16686,10-19,2259176,13.14,8.0,0.04,,2022-04-29 09:07:19.132,null
16685,20-29,2470938,14.37,52.0,0.23,,2022-04-29 09:07:19.132,null
16684,30-39,2533055,14.73,99.0,0.44,,2022-04-29 09:07:19.132,null
16683,40-49,2662568,15.48,285.0,1.25,0.01,2022-04-29 09:07:19.131,null
16682,50-59,2113619,12.29,923.0,4.06,0.04,2022-04-29 09:07:19.131,null
16681,60-69,1740308,10.12,2692.0,11.85,0.15,2022-04-29 09:07:19.131,null
16680,70-79,819309,4.76,5256.0,23.13,0.64,2022-04-29 09:07:19.131,null
16679,80 이상,498947,2.9,13391.0,58.93,2.68,2022-04-29 09:07:19.131,null
16678,여성,9105088,52.95,11693.0,51.46,0.13,2022-04-29 09:07:19.13,null
16677,남성,8089528,47.05,11031.0,48.54,0.14,2022-04-29 09:07:19.13,null
16665,0-9,2092173,12.2,18.0,0.08,,2022-04-28 09:06:20.186,null
16664,10-19,2254428,13.15,8.0,0.04,,2022-04-28 09:06:20.186,null
16663,20-29,2463264,14.37,52.0,0.23,,2022-04-28 09:06:20.186,null
16662,30-39,2525699,14.73,98.0,0.43,,2022-04-28 09:06:20.186,null
16661,40-49,2655075,15.49,285.0,1.26,0.01,2022-04-28 09:06:20.185,null
16660,50-59,2106463,12.29,920.0,4.07,0.04,2022-04-28 09:06:20.185,null
16659,60-69,1734111,10.11,2679.0,11.86,0.15,2022-04-28 09:06:20.185,null
16658,70-79,815872,4.76,5224.0,23.13,0.64,2022-04-28 09:06:20.185,null
16657,80 이상,496980,2.9,13304.0,58.90,2.68,2022-04-28 09:06:20.185,null
16656,여성,9077763,52.95,11627.0,51.47,0.13,2022-04-28 09:06:20.184,null
16655,남성,8066302,47.05,10961.0,48.53,0.14,2022-04-28 09:06:20.184,null
16643,0-9,2086993,12.21,18.0,0.08,,2022-04-27 09:04:30.317,null
16642,10-19,2249012,13.16,8.0,0.04,,2022-04-27 09:04:30.317,null
16641,20-29,2454489,14.36,52.0,0.23,,2022-04-27 09:04:30.317,null
16640,30-39,2516971,14.73,98.0,0.44,,2022-04-27 09:04:30.317,null
16639,40-49,2646252,15.49,284.0,1.26,0.01,2022-04-27 09:04:30.316,null
16638,50-59,2098677,12.28,916.0,4.08,0.04,2022-04-27 09:04:30.316,null
16637,60-69,1727297,10.11,2661.0,11.84,0.15,2022-04-27 09:04:30.316,null
16636,70-79,812167,4.75,5198.0,23.14,0.64,2022-04-27 09:04:30.316,null
16635,80 이상,494768,2.9,13231.0,58.89,2.67,2022-04-27 09:04:30.316,null
16634,여성,9046477,52.94,11565.0,51.48,0.13,2022-04-27 09:04:30.315,null
16633,남성,8040149,47.06,10901.0,48.52,0.14,2022-04-27 09:04:30.315,null
16621,0-9,2079932,12.23,18.0,0.08,,2022-04-26 09:09:04.019,null
16620,10-19,2241849,13.18,8.0,0.04,,2022-04-26 09:09:04.018,null
16619,20-29,2443522,14.37,51.0,0.23,,2022-04-26 09:09:04.018,null
16618,30-39,2505642,14.73,98.0,0.44,,2022-04-26 09:09:04.018,null
16617,40-49,2634896,15.49,284.0,1.27,0.01,2022-04-26 09:09:04.018,null
16616,50-59,2088052,12.28,911.0,4.08,0.04,2022-04-26 09:09:04.018,null
16615,60-69,1717890,10.1,2638.0,11.82,0.15,2022-04-26 09:09:04.017,null
16614,70-79,806900,4.74,5173.0,23.17,0.64,2022-04-26 09:09:04.017,null
16613,80 이상,491182,2.89,13144.0,58.88,2.68,2022-04-26 09:09:04.017,null
16612,여성,9004844,52.94,11493.0,51.48,0.13,2022-04-26 09:09:04.017,null
16611,남성,8005021,47.06,10832.0,48.52,0.14,2022-04-26 09:09:04.017,null
16599,0-9,2071680,12.24,18.0,0.08,,2022-04-25 09:01:31.154,null
16598,10-19,2233535,13.19,8.0,0.04,,2022-04-25 09:01:31.154,null
16597,20-29,2432486,14.37,51.0,0.23,,2022-04-25 09:01:31.154,null
16596,30-39,2493423,14.73,98.0,0.44,,2022-04-25 09:01:31.154,null
16595,40-49,2622206,15.49,283.0,1.27,0.01,2022-04-25 09:01:31.154,null
16594,50-59,2076935,12.27,904.0,4.06,0.04,2022-04-25 09:01:31.153,null
16593,60-69,1708930,10.09,2629.0,11.82,0.15,2022-04-25 09:01:31.153,null
16592,70-79,801899,4.74,5158.0,23.19,0.64,2022-04-25 09:01:31.153,null
16591,80 이상,488470,2.89,13094.0,58.87,2.68,2022-04-25 09:01:31.153,null
16590,여성,8961439,52.93,11454.0,51.49,0.13,2022-04-25 09:01:31.153,null
